filename,caption
Audi/331.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/332.jpg,"""Xe Audi Q5 đời cũ màu trắng, kiểu SUV, chụp vào ban ngày, đang đỗ ven đường."""
Audi/333.jpg,"""Xe Audi Q5 màu bạc, kiểu SUV, trong sự kiện ra mắt cùng hai người đàn ông."""
Audi/334.jpg,"""Xe Audi Q5 màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ tại trạm sạc điện."""
Audi/335.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang chạy trên đường đất."""
Audi/336.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường ven biển."""
Audi/337.jpg,"""Xe Audi Q5 màu xanh rêu, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/338.jpg,"""Xe Audi Q5 màu bạc, kiểu SUV, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/339.jpg,"""Xe Audi Q5 màu trắng, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/340.jpg,"""Xe Audi Q5 màu trắng, kiểu SUV, trong nhà máy lắp ráp."""
Audi/341.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường đất."""
Audi/342.jpg,"""Xe Audi Q5 màu xám, kiểu SUV, chụp vào ban ngày, đang chạy trên đường phố."""
Audi/343.jpg,"""Xe Audi Q5 màu đen, kiểu SUV, chụp vào ban ngày, đang đỗ ở khu vực đồi núi."""
Audi/358.jpg,"""Xe Audi Q5 Sportback màu đen, kiểu SUV, chụp từ phía sau, đang chạy trên đường cao tốc."""
Audi/359.jpg,"""Xe Audi Q5 màu xám, kiểu SUV, chụp từ phía sau, đang đỗ trên đường."""
Audi/361.jpg,"""Xe Audi Q5 màu xanh rêu, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/362.jpg,"""Xe Audi Q5 màu xanh rêu, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường đất."""
Audi/363.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường sỏi đá."""
Audi/365.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp từ phía sau, đang chạy trên đường vào ban ngày."""
Audi/366.jpg,"""Xe Audi Q5 Sportback màu trắng, kiểu SUV, chụp trong showroom."""
Audi/367.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/368.jpg,"""Xe Audi Q5 màu trắng, kiểu SUV, chụp vào ban ngày, đang đỗ ven đường."""
Audi/369.jpg,"""Xe Audi Q5 phiên bản thử nghiệm được ngụy trang, kiểu SUV, đang chạy trên đường có tuyết."""
Audi/370.jpg,"""Xe Audi Q5 màu xám, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/371.jpg,"""Xe Audi Q5 màu đỏ, kiểu SUV, chụp vào hoàng hôn, đang đỗ trên đường sa mạc."""
Audi/372.jpg,"""Xe Audi Q5 màu bạc, kiểu SUV, chụp trong sự kiện ra mắt."""
Audi/373.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường."""
Audi/374.jpg,"""Xe Audi Q5 màu xám, kiểu SUV, chụp từ phía sau, đang chạy trong đường hầm."""
Audi/375.jpg,"""Xe Audi SQ5 Sportback màu xanh dương, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/376.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, ảnh render, vào lúc hoàng hôn."""
Audi/377.jpg,"""Xe Audi Q5 Sportback màu xanh dương, kiểu SUV, chụp vào ban ngày, đang chạy trên đường đèo."""
Audi/378.jpg,"""Xe Audi SQ5 Sportback màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ ven hồ."""
Audi/379.jpg,"""Xe Audi Q5 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang drift trên đường phố."""
Audi/380.jpg,"""Xe Audi Q5 Sportback màu xanh dương, kiểu SUV, chụp vào ban ngày, đang chạy trên đường quê."""
Audi/381.jpg,"""Xe Audi Q5 màu trắng, kiểu SUV, chụp nghiêng vào ban ngày, đang đỗ ven đường."""
Audi/383.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang chạy trên đường quê."""
Audi/384.jpg,"""Xe Audi Q5 màu trắng, kiểu SUV, chụp nghiêng vào ban ngày, trên đường quê."""
Audi/385.jpg,"""Nội thất xe Audi Q5, ban ngày, nhìn ra biển."""
Audi/386.jpg,"""Xe Audi Q5 Sportback màu xanh dương, kiểu SUV, chụp từ phía sau, đang đỗ ngoài trời."""
Audi/388.jpg,"""Xe Audi Q5 màu xanh dương đậm, kiểu SUV, chụp trong studio."""
Audi/389.jpg,"""Xe Audi SQ5 màu trắng, kiểu SUV, chụp vào ban ngày, đang chạy trên đường rừng."""
Audi/390.jpg,"""Xe Audi SQ5 màu bạc, kiểu SUV, chụp từ phía sau, đang đỗ trên đường vào hoàng hôn."""
Audi/392.jpg,"""Xe Audi Q5 Sportback màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang đỗ bên bờ biển."""
Audi/407.jpg,"""Xe Audi RS7 Sportback màu xám, kiểu sportback, chụp vào ban ngày, đang đỗ bên bờ biển."""
Audi/408.jpg,"""Xe Audi RS7 màu đen, kiểu sportback, chụp vào ban ngày, đang đỗ ở bãi xe."""
Audi/410.jpg,"""Xe Audi RS7 màu đỏ, kiểu sportback, chụp vào ban ngày, có người đang vào xe."""
Audi/411.jpg,"""Xe Audi RS7 màu trắng, kiểu sportback, chụp nghiêng vào ban ngày, trên đường núi."""
Audi/412.jpg,"""Xe Audi RS7 màu đỏ, kiểu sportback, chụp chính diện, trong gara."""
Audi/415.jpg,"""Xe Audi RS7 màu đỏ, kiểu sportback, chụp từ phía sau, trong sự kiện triển lãm."""
Audi/416.jpg,"""Xe Audi RS7 màu xanh dương nhạt, kiểu sportback, chụp vào hoàng hôn, đang đỗ ven sông trong thành phố."""
Audi/417.jpg,"""Xe Audi RS7 màu xám tím, kiểu sportback, chụp vào ban ngày, trên đường núi."""
Audi/418.jpg,"""Xe Audi RS7 màu xanh dương, kiểu sportback, ảnh render."""
Audi/419.jpg,"""Xe Audi RS7 màu trắng, kiểu sportback, chụp vào ban ngày, đang đỗ trên sân thượng."""
Audi/420.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang chạy trên đường đèo."""
Audi/421.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp từ phía sau, đang chạy trên đường quê vào ban ngày."""
Audi/422.jpg,"""Xe Audi RS7 Sportback màu đen, kiểu sportback, chụp từ phía sau, đang đỗ trước gara."""
Audi/423.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp trong sự kiện triển lãm."""
Audi/424.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp trong studio."""
Audi/425.jpg,"""Xe Audi RS7 đời cũ màu xanh dương, kiểu sportback, chụp vào ban ngày, đang chạy trên đường."""
Audi/426.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp từ phía sau, trên cầu vào buổi tối."""
Audi/427.jpg,"""Xe Audi RS7 Sportback màu xám, kiểu sportback, chụp từ phía sau, đang trên đường phố vào ban ngày."""
Audi/428.jpg,"""Xe Audi RS7 Sportback màu trắng, kiểu sportback, ảnh render."""
Audi/429.jpg,"""Xe Audi RS7 Sportback màu vàng, kiểu sportback, chụp vào ban ngày, đang đỗ trên đường."""
Audi/430.jpg,"""Xe Audi RS7 Sportback màu xám, kiểu sportback, chụp trong studio trên nền trắng."""
Audi/431.jpg,"""Xe Audi RS7 Sportback màu đen với họa tiết trắng, kiểu sportback, chụp vào hoàng hôn, đang đỗ trên đường."""
Audi/432.jpg,"""Xe Audi RS7 Sportback màu tím, kiểu sportback, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/433.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp từ phía sau, đang chạy trên đường vào hoàng hôn."""
Audi/434.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang đỗ trước nhà hiện đại."""
Audi/437.jpg,"""Xe Audi RS7 Sportback màu trắng, kiểu sportback, chụp từ phía sau, đang đỗ trên đường núi."""
Audi/438.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào hoàng hôn, trên đường quê."""
Audi/439.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp trong studio trên nền trắng."""
Audi/442.jpg,"""Xe Audi RS7 Sportback màu đen, kiểu sportback, chụp vào ban ngày, đang đỗ ven hồ."""
Audi/443.jpg,"""Xe Audi RS7 Sportback màu đen, kiểu sportback, chụp trong showroom."""
Audi/444.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang chạy trên đường."""
Audi/445.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang chạy trên đường đèo."""
Audi/447.jpg,"""Xe Audi RS7 Sportback màu xám mờ, kiểu sportback, chụp vào ban ngày, đang đỗ trên đường phố."""
Audi/449.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang chạy trên đường đèo."""
Audi/451.jpg,"""Xe Audi RS7 Sportback màu đen, kiểu sportback, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/452.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào hoàng hôn, đang đỗ trên đường."""
Audi/453.jpg,"""Xe Audi RS7 Sportback màu xám, kiểu sportback, chụp vào ban ngày, đang chạy trên đường cùng một chiếc BMW."""
Audi/455.jpg,"""Xe Audi RS7 Sportback màu đen mờ, kiểu sportback, chụp vào ban ngày, trên đường phố có tuyết."""
Audi/457.jpg,"""Xe Audi RS7 đời cũ màu xám, kiểu sportback, chụp vào ban ngày, ở khu vực núi đá."""
Audi/458.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp từ phía sau, trong studio."""
Audi/459.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang đỗ trên đường."""
Audi/461.jpg,"""Xe Audi RS7 Sportback màu đen mờ, kiểu sportback, chụp vào ban ngày, đang đỗ trên đường phố."""
Audi/462.jpg,"""Xe Audi RS7 đời cũ màu trắng, kiểu sportback, chụp trong sự kiện triển lãm."""
Audi/463.jpg,"""Xe Audi A7 phiên bản thử nghiệm màu đen, kiểu sportback, chụp vào ban ngày, trên đường."""
Audi/464.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp từ phía sau, đang chạy trên đường quê vào buổi sáng."""
Audi/465.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang chạy trên đường đèo."""
Audi/466.jpg,"""Xe Audi RS7 đời cũ màu đen, kiểu sportback, chụp vào ban ngày, đang chạy trên đường."""
Audi/467.jpg,"""Xe concept Audi RS5 màu nâu, kiểu sedan, ảnh render, trên đường."""
Audi/468.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp trong sự kiện triển lãm."""
Audi/469.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp chính diện, trong studio."""
Audi/470.jpg,"""Xe Audi RS7 Sportback màu trắng, kiểu sportback, chụp trong sự kiện triển lãm."""
Audi/471.jpg,"""Xe Audi RS7 Sportback màu đen, kiểu sportback, chụp từ phía sau, trong showroom."""
Audi/472.jpg,"""Xe Audi RS7 Sportback màu đỏ, kiểu sportback, chụp vào ban ngày, đang đỗ ở quảng trường thành phố."""
Audi/473.jpg,"""Xe Audi RS7 Sportback màu xám mờ, kiểu sportback, chụp từ phía sau, trên đường cao tốc."""
Audi/474.jpg,"""Xe Audi RS7 Sportback màu xám với họa tiết, kiểu sportback, chụp từ phía sau, trong gara."""
Audi/475.jpg,"""Xe Audi RS7 Sportback màu trắng, kiểu sportback, chụp vào ban ngày, đang đỗ trên đường."""
Audi/477.jpg,"""Xe Audi RS7 Sportback màu xám mờ, kiểu sportback, chụp vào ban ngày, đang đỗ trước tòa nhà."""
Audi/480.jpg,"""Xe Audi RS7 Sportback màu trắng, kiểu sportback, chụp từ phía sau, đang đỗ ngoài trời."""
Audi/562.jpg,"""Xe Audi Q8 màu đen, kiểu SUV, chụp từ phía sau, đang đỗ ở bãi xe."""
Audi/563.jpg,"""Xe Audi Q8 màu xám đen, kiểu SUV, chụp vào hoàng hôn, đang đỗ ngoài trời."""
Audi/568.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp vào ban ngày, đang đỗ ven đường."""
Audi/574.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/575.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/576.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp nghiêng, trên sân khấu sự kiện ra mắt."""
Audi/578.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, trong sự kiện ra mắt cùng hai người đàn ông."""
Audi/581.jpg,"""Xe Audi Q8 màu xám, kiểu SUV, chụp chính diện trong showroom."""
Audi/582.jpg,"""Xe Audi RS Q8 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường núi."""
Audi/583.jpg,"""Xe Audi Q8 màu đen, kiểu SUV, chụp chính diện trong showroom."""
Audi/584.jpg,"""Xe Audi SQ8 màu xám, kiểu SUV, chụp nghiêng vào ban ngày, trên đường quê."""
Audi/586.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp nghiêng vào ban ngày, cùng một người đàn ông trên đường quê."""
Audi/587.jpg,"""Xe Audi Q8 màu đỏ, kiểu SUV, chụp nghiêng vào ban ngày, đang đỗ trên đồng cỏ ở khu vực đồi núi."""
Audi/588.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp từ phía sau, trong showroom."""
Audi/589.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường."""
Audi/591.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp vào hoàng hôn, đang đỗ trên đường quê."""
Audi/592.jpg,"""Xe concept Audi Q8 màu xanh dương, kiểu SUV, chụp trong sự kiện triển lãm ô tô."""
Audi/593.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp chính diện trong showroom."""
Audi/594.jpg,"""Xe Audi SQ8 màu đen, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/595.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/596.jpg,"""Xe Audi Q8 màu đen, kiểu SUV, chụp từ phía sau, đang đỗ ven đường vào ban ngày."""
Audi/597.jpg,"""Xe Audi RS Q8 màu cam, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/598.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, trên sa mạc."""
Audi/600.jpg,"""Xe Audi Q8 màu bạc, kiểu SUV, chụp trong showroom."""
Audi/601.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp từ phía sau vào lúc hoàng hôn, đang đỗ trước nhà hiện đại."""
Audi/602.jpg,"""Xe Audi RS Q8 màu đen, kiểu SUV, chụp từ phía sau, đang đỗ trên đường quê vào ban ngày."""
Audi/603.jpg,"""Xe Audi Q8 màu đen, kiểu SUV, chụp chính diện trong showroom."""
Audi/605.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp nghiêng trong showroom."""
Audi/606.jpg,"""Xe Audi Q8 màu đen, kiểu SUV, chụp trong showroom."""
Audi/607.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào hoàng hôn, trên sa mạc."""
Audi/612.jpg,"""Xe Audi RS Q8 màu đen, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường phố."""
Audi/614.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp từ phía sau vào ban ngày, trên sa mạc."""
Audi/616.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp từ phía sau vào buổi tối, trong khu đô thị."""
Audi/619.jpg,"""Xe Audi SQ8 màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/620.jpg,"""Xe Audi Q8 độ ABT màu trắng, kiểu SUV, chụp trong gara."""
Audi/621.jpg,"""Xe Audi SQ8 màu xanh dương, kiểu SUV, chụp vào ban ngày, đang đỗ ven hồ."""
Audi/622.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, đang đỗ trên bãi cỏ."""
Audi/623.jpg,"""Xe Audi Q8 màu trắng, kiểu SUV, chụp vào ban ngày, ở ngoài trời."""
Audi/624.jpg,"""Xe Audi Q8 màu xanh dương, kiểu SUV, chụp vào ban ngày, ở khu vực đồi núi."""
Audi/625.jpg,"""Xe Audi Q8 màu xám đậm, kiểu SUV, chụp vào hoàng hôn, trên đường sa mạc."""
Audi/626.jpg,"""Xe Audi Q8 màu xanh rêu, kiểu SUV, chụp vào ban ngày, ở khu vực núi đá có tuyết."""
Audi/627.jpg,"""Xe Audi Q8 màu vàng cát, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/629.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp chính diện ban ngày, trên đường tuyết trong rừng."""
Audi/630.jpg,"""Xe Audi Q8 màu xanh dương, kiểu SUV, chụp nghiêng ban ngày, đang đỗ trên đường quê."""
Audi/631.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/633.jpg,"""Xe Audi Q8 màu xám, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/634.jpg,"""Xe Audi SQ8 màu xám, kiểu SUV, chụp vào buổi tối, đang đỗ ngoài trời."""
Audi/636.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp trong showroom."""
Audi/637.jpg,"""Xe Audi SQ8 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang chạy trên đường rừng."""
Audi/638.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, đang chạy trên đường."""
Audi/639.jpg,"""Xe Audi Q8 màu cam, kiểu SUV, chụp vào ban ngày, đang chạy trên đường quê."""
Audi/640.jpg,"""Xe Audi SQ8 màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ trên sân thượng."""
Audi/641.jpg,"""Xe Audi e-tron GT màu trắng, kiểu sedan, chụp trong nhà với nền tường bê tông."""
Audi/642.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang chạy trên đường núi."""
Audi/643.jpg,"""Xe Audi RS e-tron GT màu đỏ, kiểu sedan, chụp vào ban ngày, đang chạy trên đường."""
Audi/644.jpg,"""Hai chiếc xe Audi e-tron GT, kiểu sedan, trên sân khấu sự kiện ra mắt."""
Audi/645.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang đỗ trong nhà."""
Audi/647.jpg,"""Xe Audi e-tron GT màu xám đồng, kiểu sedan, chụp từ phía sau, trong studio."""
Audi/653.jpg,"""Xe Audi e-tron GT quattro màu xanh dương, kiểu sedan, chụp nghiêng, đang đỗ bên bờ sông trong thành phố."""
Audi/654.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp vào hoàng hôn, đang đỗ ngoài trời với nền là thành phố và cây cầu."""
Audi/655.jpg,"""Xe Audi e-tron GT màu xanh bạc, kiểu sedan, chụp vào ban ngày, đang đỗ trong gara với nền là núi."""
Audi/656.jpg,"""Xe Audi e-tron GT màu đen với các chi tiết đỏ, kiểu sedan, chụp vào hoàng hôn, đang đỗ trên đường băng."""
Audi/657.jpg,"""Xe Audi e-tron GT màu vàng rêu, kiểu sedan, chụp từ phía sau, đang đỗ trong nhà."""
Audi/658.jpg,"""Xe Audi RS e-tron GT màu đỏ, kiểu sedan, chụp trên sân khấu sự kiện ra mắt."""
Audi/660.jpg,"""Xe Audi e-tron GT màu xám đậm, kiểu sedan, chụp từ phía sau, đang chạy trên đường vào hoàng hôn."""
Audi/661.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp từ phía sau, đang đỗ ngoài trời vào ban ngày."""
Audi/662.jpg,"""Xe Audi e-tron GT màu bạc, kiểu sedan, chụp trong studio trên nền trắng."""
Audi/663.jpg,"""Xe Audi e-tron GT màu vàng rêu, kiểu sedan, chụp từ trên cao, trên đường."""
Audi/664.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp nghiêng, đang đỗ ngoài trời vào ban ngày."""
Audi/665.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp nghiêng, đang đỗ trên sân thượng với nền là thành phố."""
Audi/667.jpg,"""Xe Audi e-tron GT màu xanh bạc, kiểu sedan, chụp trong studio trên nền trắng."""
Audi/668.jpg,"""Xe Audi e-tron GT màu xám đậm, kiểu sedan, chụp từ phía sau, đang chạy trên đường vào ban ngày."""
Audi/669.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp trong sự kiện triển lãm ô tô."""
Audi/671.jpg,"""Xe Audi e-tron GT màu xám đồng, kiểu sedan, chụp từ trên cao, đang đỗ ngoài trời."""
Audi/672.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp cận cảnh phía sau, trong nhà."""
Audi/674.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang chạy trên đường."""
Audi/676.jpg,"""Xe Audi RS e-tron GT màu đỏ, kiểu sedan, chụp chính diện, đang đỗ trên sân thượng."""
Audi/677.jpg,"""Xe Audi e-tron GT màu trắng, kiểu sedan, chụp vào ban ngày, đang đỗ trong nhà."""
Audi/678.jpg,"""Xe Audi e-tron GT màu xám đậm, kiểu sedan, chụp vào hoàng hôn, với nền là thành phố."""
Audi/680.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp nghiêng, trên sân khấu sự kiện."""
Audi/681.jpg,"""Xe Audi e-tron GT màu xanh bạc, kiểu sedan, chụp vào ban ngày, đang đỗ trước nhà hiện đại."""
Audi/682.jpg,"""Xe Audi e-tron GT màu xám xanh, kiểu sedan, chụp vào ban ngày, đang đỗ trên đường rừng mùa thu."""
Audi/683.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp trong sự kiện triển lãm ô tô."""
Audi/685.jpg,"""Xe Audi RS e-tron GT màu xanh lá, kiểu sedan, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/687.jpg,"""Xe Audi e-tron GT màu xanh dương, kiểu sedan, chụp nghiêng, trong studio."""
Audi/688.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp từ phía sau, đang đỗ ngoài trời vào ban ngày."""
Audi/690.jpg,"""Xe Audi e-tron GT màu xám xanh, kiểu sedan, chụp vào ban ngày, đang đỗ trên đường đất ở khu vực đồi núi."""
Audi/693.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp chính diện, trên đường vào hoàng hôn với nền là thành phố."""
Audi/694.jpg,"""Xe Audi RS e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang đỗ ngoài trời."""
Audi/695.jpg,"""Xe Audi e-tron GT màu đen với họa tiết, kiểu sedan, chụp vào ban ngày, đang đỗ trước tòa nhà Audi Sport."""
Audi/696.jpg,"""Xe Audi RS e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang đỗ ven hồ."""
Audi/699.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, ảnh render, đang đỗ trên đường phố."""
Audi/702.jpg,"""Xe Audi e-tron GT màu xanh xám, kiểu sedan, chụp vào ban ngày, đang đỗ bên bờ biển."""
Audi/704.jpg,"""Xe Audi e-tron GT màu xanh dương đậm, kiểu sedan, chụp vào ban ngày, đang đỗ ở khu vực đồi núi."""
Audi/705.jpg,"""Xe Audi e-tron GT màu xám đậm, kiểu sedan, chụp từ trên cao, đang đỗ ngoài trời."""
Audi/706.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp từ phía sau, đang đỗ trên sân thượng."""
Audi/707.jpg,"""Xe concept Audi e-tron GT màu xanh bạc, kiểu sedan, chụp vào hoàng hôn, đang đỗ bên bờ sông trong thành phố."""
Audi/708.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp vào hoàng hôn, với nền là thành phố."""
Audi/710.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp từ phía sau, trên đường đèo."""
Audi/711.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, trên sân khấu sự kiện ra mắt."""
Audi/712.jpg,"""Xe concept Audi e-tron GT màu đen, kiểu sedan, ảnh render trong game."""
Audi/713.jpg,"""Xe concept Audi e-tron GT màu xám, kiểu sedan, chụp trong studio."""
Audi/714.jpg,"""Xe Audi e-tron GT màu xám xanh, kiểu sedan, chụp vào ban ngày, đang đỗ trên đường quê."""
Audi/715.jpg,"""Xe Audi e-tron GT màu xám, kiểu sedan, chụp vào ban ngày, đang chạy trên đường."""
Audi/716.jpg,"""Xe Audi e-tron GT màu trắng, kiểu sedan, chụp vào ban ngày, đang đỗ trên đường."""
Audi/717.jpg,"""Xe Audi e-tron GT màu trắng, kiểu sedan, chụp vào ban ngày, đang đỗ trong nhà."""
Audi/718.jpg,"""Xe Audi e-tron GT màu vàng, kiểu sedan, chụp trên sân khấu sự kiện."""
Audi/801.jpg,"""Xe Audi RS Q8 màu đen, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường phố."""
Audi/802.jpg,"""Xe Audi RS Q8 màu đen, kiểu SUV, chụp từ phía sau, trong showroom."""
Audi/803.jpg,"""Xe Audi RS Q8 màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ trước tường gạch."""
Audi/804.jpg,"""Xe Audi RS Q8 màu xanh lá, kiểu SUV, chụp từ phía sau, vào ban đêm."""
Audi/805.jpg,"""Xe Audi RS Q8 màu xám, kiểu SUV, chụp từ phía sau, đang đỗ trên sân thượng."""
Audi/806.jpg,"""Xe Audi RS Q8 màu xanh lá, kiểu SUV, chụp vào hoàng hôn, trên sa mạc."""
Audi/812.jpg,"""Xe Audi RS Q8 màu bạc, kiểu SUV, chụp vào ban ngày, đang chạy trên đường quê."""
Audi/813.jpg,"""Xe Audi RS Q8 màu xám, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường núi."""
Audi/814.jpg,"""Xe Audi RS Q8 màu đen, kiểu SUV, chụp trong showroom."""
Audi/815.jpg,"""Xe Audi SQ8 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, đang đỗ trên đường núi."""
Audi/816.jpg,"""Xe Audi SQ8 màu xám, kiểu SUV, chụp nghiêng, đang đỗ trên đường lát đá ở khu vực núi."""
Audi/817.jpg,"""Xe Audi RS Q8 màu xanh lá, kiểu SUV, chụp trong studio trên nền trắng."""
Audi/818.jpg,"""Xe Audi RS Q8 màu xanh dương đậm, kiểu SUV, chụp vào ban ngày, cùng một người đàn ông."""
Audi/819.jpg,"""Xe Audi RS Q8 màu xám, kiểu SUV, chụp từ phía sau, đang đỗ trên sân thượng."""
Audi/820.jpg,"""Xe Audi RS Q8 độ Mansory màu đen, kiểu SUV, chụp từ phía sau, đang đỗ trên bãi cỏ."""
